Channel,Title,Views,Post-Time
Katy Perry,Katy Perry: Thinking Of You (American Idol Finale Duet with Hunter Metts),947K views,1 year ago
Katy Perry,Katy Perry - Electric (Official Music Video),44M views,1 year ago
Katy Perry,"Katy Perry, Luísa Sonza, Bruno Martini - Cry About It Later (Official Lyric Video)",3M views,1 year ago
Katy Perry,Katy Perry - Firework (Live from Celebrating America Inauguration Special),12M views,1 year ago
Katy Perry,Katy Perry - Not the End of the World (Official Music Video),24M views,1 year ago
Katy Perry,I'll Be Home For Christmas / Cozy Little Christmas (Official Disney Holiday Singalong),763K views,1 year ago
Katy Perry,"Katy Perry, Darius Rucker - Only Love (Live From The AMA’s /2020)",1.2M views,1 year ago
Katy Perry,Katy Perry - Never Really Over/Not The End Of The World/Roar Medley (Live at T Mall Double 11 Gala),2.3M views,1 year ago
Katy Perry,"Katy Perry, Tiësto, Aitana - Resilient (Tiësto Remix) (Official #OpenToBetter Film)",9.6M views,1 year ago
Katy Perry,"Katy Perry, Tiësto - Resilient (ft. Aitana) (Tiësto Remix) (Official Visualizer)",2.8M views,1 year ago
Katy Perry,Katy Perry - Teary Eyes (Behind The Smile),2.6M views,2 years ago
